type,artist,album,date,name,id,duration,popularity,url,venue,city,min_price,max_price,avg_price,days_to_event,hype_score,sellout_risk,category,tour_type,tags,summary,vibe
track,Drake,Views,2016-05-06,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,238120.0,73.0,https://open.spotify.com/track/4BhGTc3Cgay2U1QcTS7vQe,,,,,,,,,,,,,
track,Drake,Views,2016-05-06,Views,7MjSipTto9QljYzZnloXOn,311960.0,61.0,https://open.spotify.com/track/7MjSipTto9QljYzZnloXOn,,,,,,,,,,,,,
track,Drake,Views,2016-05-06,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,267066.0,80.0,https://open.spotify.com/track/0wwPcA6wtMf6HUMpIRdeP7,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Digital Dash,0GR7iJLhj80KD5LkA14ZRn,231231.0,65.0,https://open.spotify.com/track/0GR7iJLhj80KD5LkA14ZRn,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Big Rings,7jslhIiELQkgW9IHeYNOWE,217706.0,56.0,https://open.spotify.com/track/7jslhIiELQkgW9IHeYNOWE,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Live From The Gutter,2uTG00P1DkhB97pdITkl2O,211642.0,59.0,https://open.spotify.com/track/2uTG00P1DkhB97pdITkl2O,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Diamonds Dancing,2AGottAzfC8bHzF7kEJ3Wa,314631.0,60.0,https://open.spotify.com/track/2AGottAzfC8bHzF7kEJ3Wa,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Scholarships,0B5OTb36fzLayn6XQHg5A1,209287.0,62.0,https://open.spotify.com/track/0B5OTb36fzLayn6XQHg5A1,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Plastic Bag,76kyKtPLsFbQkdQ86QrkF4,202084.0,58.0,https://open.spotify.com/track/76kyKtPLsFbQkdQ86QrkF4,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,I'm The Plug,6bqtKURdSWkInAJHDkuaL0,180000.0,56.0,https://open.spotify.com/track/6bqtKURdSWkInAJHDkuaL0,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Change Locations,4gowy3WT6D1yhMLgRBlf9C,220862.0,58.0,https://open.spotify.com/track/4gowy3WT6D1yhMLgRBlf9C,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Jumpman,27GmP9AWRs744SzKcpJsTZ,205879.0,69.0,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,Jersey,2ACys0pX0SjmpQmQWzp7wt,188702.0,66.0,https://open.spotify.com/track/2ACys0pX0SjmpQmQWzp7wt,,,,,,,,,,,,,
track,Drake,What A Time To Be Alive,2015-09-20,30 for 30 Freestyle,1DmnEYXa4WfbdhAPwNzgD8,253934.0,57.0,https://open.spotify.com/track/1DmnEYXa4WfbdhAPwNzgD8,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Legend,1ID1QFSNNxi0hiZCNcwjUC,241853.0,62.0,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Energy,79XrkTOfV1AqySNjVlygpW,181933.0,70.0,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,10 Bands,12d5QFwzh60IIHlsSnAvps,177733.0,61.0,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Know Yourself,5InOp6q2vvx0fShv3bzFLZ,275840.0,67.0,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,No Tellin',2durxb17bXcmQJHSt8JAdO,310933.0,58.0,https://open.spotify.com/track/2durxb17bXcmQJHSt8JAdO,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Madonna,4v7SAP4KD96BFLWiCd1vF0,177840.0,56.0,https://open.spotify.com/track/4v7SAP4KD96BFLWiCd1vF0,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,6 God,3a8tAZFJxlmBwOtrf5L1oC,180666.0,61.0,https://open.spotify.com/track/3a8tAZFJxlmBwOtrf5L1oC,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Star67,2mmUoyPxzbxehpfm1TpTRK,294973.0,64.0,https://open.spotify.com/track/2mmUoyPxzbxehpfm1TpTRK,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Preach,1OHoBC4icbuNhpSxP400sv,236973.0,69.0,https://open.spotify.com/track/1OHoBC4icbuNhpSxP400sv,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Wednesday Night Interlude,6oLHyWvmk6bKrA91EIYZBp,212280.0,62.0,https://open.spotify.com/track/6oLHyWvmk6bKrA91EIYZBp,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Used To,63p3Slj0shAFP0Q7dQetj5,268480.0,57.0,https://open.spotify.com/track/63p3Slj0shAFP0Q7dQetj5,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,6 Man,4kdfjhj9xNkYU0R8xlDy8k,167653.0,58.0,https://open.spotify.com/track/4kdfjhj9xNkYU0R8xlDy8k,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Now & Forever,4zLOwx1yRJXWkHKt1XzF1p,281320.0,65.0,https://open.spotify.com/track/4zLOwx1yRJXWkHKt1XzF1p,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Company,6ImxYXeLDQPIv4qo7bMhSk,252640.0,63.0,https://open.spotify.com/track/6ImxYXeLDQPIv4qo7bMhSk,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,You & The 6,2YaDRtIlQiZ5WDDB2YuEOC,264906.0,60.0,https://open.spotify.com/track/2YaDRtIlQiZ5WDDB2YuEOC,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,Jungle,7JXZq0JgG2zTrSOAgY8VMC,320400.0,74.0,https://open.spotify.com/track/7JXZq0JgG2zTrSOAgY8VMC,,,,,,,,,,,,,
track,Drake,If You're Reading This It's Too Late,2015-02-12,6PM In New York,5mZJwWdxAOR4xUvSGZvvMU,283306.0,61.0,https://open.spotify.com/track/5mZJwWdxAOR4xUvSGZvvMU,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Tuscan Leather,4MOy68Xuz84lkfu1NQH6Bg,366400.0,49.0,https://open.spotify.com/track/4MOy68Xuz84lkfu1NQH6Bg,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Furthest Thing,6E1ILfm6wNkA6kautk3mQP,267373.0,51.0,https://open.spotify.com/track/6E1ILfm6wNkA6kautk3mQP,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Started From the Bottom,5bm0CcD5R9Nj04QbMvwugt,174133.0,47.0,https://open.spotify.com/track/5bm0CcD5R9Nj04QbMvwugt,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Wu-Tang Forever,7J8g9TwJYxmO0Xy3L916er,217680.0,48.0,https://open.spotify.com/track/7J8g9TwJYxmO0Xy3L916er,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Own It,1dHUNRY8eVXvSo6kvyFyNx,251973.0,46.0,https://open.spotify.com/track/1dHUNRY8eVXvSo6kvyFyNx,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Worst Behavior,0MmqaSn9dzP5GHxZ933V4l,270186.0,46.0,https://open.spotify.com/track/0MmqaSn9dzP5GHxZ933V4l,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,From Time,5eCRkTcecpAXVWtS11GP5C,322160.0,53.0,https://open.spotify.com/track/5eCRkTcecpAXVWtS11GP5C,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,"Hold On, We're Going Home",6GCsFtfTR4R9Y0ECkFJhNr,227880.0,55.0,https://open.spotify.com/track/6GCsFtfTR4R9Y0ECkFJhNr,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Connect,4AUo4CPTghr09esofcujq2,296413.0,45.0,https://open.spotify.com/track/4AUo4CPTghr09esofcujq2,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,The Language,4yQqhoEeRcsMfr7tqEea7f,224013.0,46.0,https://open.spotify.com/track/4yQqhoEeRcsMfr7tqEea7f,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,305 To My City,7wbClNblLd3hkosmuYAdN9,255853.0,42.0,https://open.spotify.com/track/7wbClNblLd3hkosmuYAdN9,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Too Much,4XKBoqWQjPdNM4t0znWu7E,261853.0,48.0,https://open.spotify.com/track/4XKBoqWQjPdNM4t0znWu7E,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Pound Cake / Paris Morton Music 2,7EAI848gzAJpFsEmk6Wi3c,433800.0,50.0,https://open.spotify.com/track/7EAI848gzAJpFsEmk6Wi3c,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,Come Thru,3eN46sMTppXYMAyWi37wn1,236360.0,66.0,https://open.spotify.com/track/3eN46sMTppXYMAyWi37wn1,,,,,,,,,,,,,
track,Drake,Nothing Was The Same (Deluxe),2013-01-01,All Me,7y911sqgHGHcyU4ivapjwi,270866.0,64.0,https://open.spotify.com/track/7y911sqgHGHcyU4ivapjwi,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Tuscan Leather,3rE5PBReux0vbrIqbWFLnt,366400.0,56.0,https://open.spotify.com/track/3rE5PBReux0vbrIqbWFLnt,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Furthest Thing,7EdJ8z6IBotTjO50DfzzuV,267373.0,62.0,https://open.spotify.com/track/7EdJ8z6IBotTjO50DfzzuV,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Started From the Bottom,5DI9jxTHrEiFAhStG7VA8E,174133.0,63.0,https://open.spotify.com/track/5DI9jxTHrEiFAhStG7VA8E,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Wu-Tang Forever,5LAKjqbB5uurPpxFEicd9S,217680.0,57.0,https://open.spotify.com/track/5LAKjqbB5uurPpxFEicd9S,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Own It,7pjJBo6DULg6YK66PA8v7r,251973.0,56.0,https://open.spotify.com/track/7pjJBo6DULg6YK66PA8v7r,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Worst Behavior,48RN2EOOyG2Gs5Pyla7ZJj,270186.0,55.0,https://open.spotify.com/track/48RN2EOOyG2Gs5Pyla7ZJj,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,From Time,0GaBIpyHvytM1UBYmqXu08,322160.0,67.0,https://open.spotify.com/track/0GaBIpyHvytM1UBYmqXu08,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH,227880.0,73.0,https://open.spotify.com/track/2aSC2xhRxOLiiZZVjhbylH,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Connect,4K3BhUMfBHZuUfeC3kbhrQ,296413.0,52.0,https://open.spotify.com/track/4K3BhUMfBHZuUfeC3kbhrQ,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,The Language,3IQgeOgdHIag6mu0mgKRgQ,224013.0,53.0,https://open.spotify.com/track/3IQgeOgdHIag6mu0mgKRgQ,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,305 To My City,5ThJAPtuOCTV8owZUop495,255853.0,45.0,https://open.spotify.com/track/5ThJAPtuOCTV8owZUop495,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Too Much,6UgxOrbHWJeqHvh0ost7Aa,261853.0,61.0,https://open.spotify.com/track/6UgxOrbHWJeqHvh0ost7Aa,,,,,,,,,,,,,
track,Drake,Nothing Was The Same,2013-01-01,Pound Cake / Paris Morton Music 2,4NVNapccSX7E5JLiW0uQEy,432853.0,60.0,https://open.spotify.com/track/4NVNapccSX7E5JLiW0uQEy,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Over My Dead Body,2Gnsof1hvZzjE1xdLRpjtf,272573.0,76.0,https://open.spotify.com/track/2Gnsof1hvZzjE1xdLRpjtf,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Shot For Me,6Z01gUquJsjJC67uNWm6P0,224720.0,73.0,https://open.spotify.com/track/6Z01gUquJsjJC67uNWm6P0,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Headlines,6LxSe8YmdPxy095Ux6znaQ,235986.0,85.0,https://open.spotify.com/track/6LxSe8YmdPxy095Ux6znaQ,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Crew Love,0V4l4GQhgnWQGtCWpvA7va,208813.0,71.0,https://open.spotify.com/track/0V4l4GQhgnWQGtCWpvA7va,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Take Care,124NFj84ppZ5pAxTuVQYCQ,277386.0,76.0,https://open.spotify.com/track/124NFj84ppZ5pAxTuVQYCQ,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Marvins Room,047fCsbO4NdmwCBn8pcUXl,347226.0,77.0,https://open.spotify.com/track/047fCsbO4NdmwCBn8pcUXl,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Buried Alive Interlude,1ZyudLFv35SRvY5SvTZqJx,150960.0,60.0,https://open.spotify.com/track/1ZyudLFv35SRvY5SvTZqJx,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Under Ground Kings,1D9XLqQp2YYiOxrr5KLb8K,212613.0,64.0,https://open.spotify.com/track/1D9XLqQp2YYiOxrr5KLb8K,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,We'll Be Fine,7udsBKuqnJ5csWTAkR0vEI,247946.0,60.0,https://open.spotify.com/track/7udsBKuqnJ5csWTAkR0vEI,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Make Me Proud,7yfg0Eer6UZZt5tZ1XdsWz,219893.0,67.0,https://open.spotify.com/track/7yfg0Eer6UZZt5tZ1XdsWz,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Lord Knows,1QBwk6GTCxVdC2hoSw9tlM,307640.0,65.0,https://open.spotify.com/track/1QBwk6GTCxVdC2hoSw9tlM,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Cameras / Good Ones Go Interlude - Medley,2FbGlEPAjNhWvrVvlentVq,434960.0,74.0,https://open.spotify.com/track/2FbGlEPAjNhWvrVvlentVq,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Doing It Wrong,4eSGSqP2TZvvX0kadZZttM,265120.0,73.0,https://open.spotify.com/track/4eSGSqP2TZvvX0kadZZttM,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,The Real Her,74atKkOasLOVzvqB6mYgga,321080.0,63.0,https://open.spotify.com/track/74atKkOasLOVzvqB6mYgga,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Look What You've Done,7t1lBIr3WIEtqQEOdZFMUf,301960.0,72.0,https://open.spotify.com/track/7t1lBIr3WIEtqQEOdZFMUf,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,HYFR (Hell Ya Fucking Right),0m1KYWlT6LhFRBDVq9UNx4,206626.0,72.0,https://open.spotify.com/track/0m1KYWlT6LhFRBDVq9UNx4,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,Practice,0jF2AdhsalO1L7KkhK4LE5,237733.0,77.0,https://open.spotify.com/track/0jF2AdhsalO1L7KkhK4LE5,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,The Ride,4xRxYWgAtL6pzRz94GlZlA,351000.0,64.0,https://open.spotify.com/track/4xRxYWgAtL6pzRz94GlZlA,,,,,,,,,,,,,
track,Drake,Take Care (Deluxe),2011-11-15,The Motto,4Kz4RdRCceaA9VgTqBhBfa,181573.0,74.0,https://open.spotify.com/track/4Kz4RdRCceaA9VgTqBhBfa,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Fireworks,73tgFzBug5Ifk1Retdtwk7,313280.0,63.0,https://open.spotify.com/track/73tgFzBug5Ifk1Retdtwk7,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Karaoke,5bDEA48Dxyxoc3K4Dt7yRE,227960.0,52.0,https://open.spotify.com/track/5bDEA48Dxyxoc3K4Dt7yRE,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,The Resistance,0llA0pYA6GpGk7fTjew0wO,225360.0,68.0,https://open.spotify.com/track/0llA0pYA6GpGk7fTjew0wO,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Over,6BdgtqiV3oXNqBikezwdvC,233560.0,69.0,https://open.spotify.com/track/6BdgtqiV3oXNqBikezwdvC,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Show Me A Good Time,7v0hKO3RYhEXt2EPXf4AOS,210360.0,57.0,https://open.spotify.com/track/7v0hKO3RYhEXt2EPXf4AOS,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Up All Night,75L0qdzRnhwV62UXoNq3pE,234333.0,65.0,https://open.spotify.com/track/75L0qdzRnhwV62UXoNq3pE,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Fancy,3fpTMuD1u3gJlVI4FadVHs,319386.0,73.0,https://open.spotify.com/track/3fpTMuD1u3gJlVI4FadVHs,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Shut It Down,3d8PDk3B4am5c6TsUCznUW,419306.0,63.0,https://open.spotify.com/track/3d8PDk3B4am5c6TsUCznUW,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Unforgettable,5LZ0ZCRXrklIpnzn4Tcyde,213813.0,64.0,https://open.spotify.com/track/5LZ0ZCRXrklIpnzn4Tcyde,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Light Up,0PWQqF5PvqRq0OPLSH0FKI,274146.0,51.0,https://open.spotify.com/track/0PWQqF5PvqRq0OPLSH0FKI,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Miss Me,1U4mweNwisxNj23ffuC9gO,305520.0,61.0,https://open.spotify.com/track/1U4mweNwisxNj23ffuC9gO,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Cece's Interlude,2G7QCDuRM7rTj0pX21e0xk,154120.0,65.0,https://open.spotify.com/track/2G7QCDuRM7rTj0pX21e0xk,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Find Your Love,4BycRneKmOs6MhYG9THsuX,208946.0,66.0,https://open.spotify.com/track/4BycRneKmOs6MhYG9THsuX,,,,,,,,,,,,,
track,Drake,Thank Me Later,2010-01-01,Thank Me Now,3cBUv0RIoEyAm2b7qimEY6,328573.0,49.0,https://open.spotify.com/track/3cBUv0RIoEyAm2b7qimEY6,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Lust For Life,1v24T2ug4TlssYZvI3aL4O,176179.0,56.0,https://open.spotify.com/track/1v24T2ug4TlssYZvI3aL4O,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Houstatlantavegas,3XLSlQLJf3Ut0zvMUxnF1h,290791.0,66.0,https://open.spotify.com/track/3XLSlQLJf3Ut0zvMUxnF1h,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Successful (feat. Trey Songz & Lil Wayne),6NwhtCYkfwWlcR62Ac4E7y,375050.0,59.0,https://open.spotify.com/track/6NwhtCYkfwWlcR62Ac4E7y,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Let’s Call It Off (feat. Peter Bjorn and John),4FDSPGncHRpr6yB8DD4CtI,234175.0,58.0,https://open.spotify.com/track/4FDSPGncHRpr6yB8DD4CtI,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,November 18th,0JaVdpmiex2EP7bBzyKVTa,188189.0,59.0,https://open.spotify.com/track/0JaVdpmiex2EP7bBzyKVTa,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Ignant Shit (feat. Lil Wayne),2hcohLIysMxofYziluXCoX,302492.0,54.0,https://open.spotify.com/track/2hcohLIysMxofYziluXCoX,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,A Night Off (feat. Lloyd),3lkkkYc1wBj5l3FVlpqvP6,193962.0,57.0,https://open.spotify.com/track/3lkkkYc1wBj5l3FVlpqvP6,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Say What's Real,7mPoCVGP752A5DtHf1SKkM,230717.0,54.0,https://open.spotify.com/track/7mPoCVGP752A5DtHf1SKkM,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Little Bit (feat. Lykke Li),524wvipGqxPKYWxkjf9y46,230484.0,70.0,https://open.spotify.com/track/524wvipGqxPKYWxkjf9y46,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Best I Ever Had,3QLjDkgLh9AOEHlhQtDuhs,257690.0,77.0,https://open.spotify.com/track/3QLjDkgLh9AOEHlhQtDuhs,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Unstoppable (feat. Santigold & Lil Wayne),2TWSilrWcTrgVKcP8kfEfg,209957.0,45.0,https://open.spotify.com/track/2TWSilrWcTrgVKcP8kfEfg,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Uptown (feat. Bun B & Lil Wayne),0q7LGcVSpsIoSbjChtZ8lI,382262.0,59.0,https://open.spotify.com/track/0q7LGcVSpsIoSbjChtZ8lI,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Sooner Than Later,43iKgGbmfqPLh3mxUlospI,262046.0,57.0,https://open.spotify.com/track/43iKgGbmfqPLh3mxUlospI,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Bria's Interlude (feat. Omarion),4i3GraNMzBKze1WsVl38DS,139574.0,66.0,https://open.spotify.com/track/4i3GraNMzBKze1WsVl38DS,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,The Calm,6MlGqWzDiLkZ0vmAEsisEk,243723.0,50.0,https://open.spotify.com/track/6MlGqWzDiLkZ0vmAEsisEk,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Outro (feat. Chilly Gonzales),6hHKFReuQR9VQp39ev43wY,174398.0,42.0,https://open.spotify.com/track/6hHKFReuQR9VQp39ev43wY,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Brand New,4XTXamS1g4g93jPxyuFJJ6,213492.0,56.0,https://open.spotify.com/track/4XTXamS1g4g93jPxyuFJJ6,,,,,,,,,,,,,
track,Drake,So Far Gone,2009,Congratulations,3SnXwQUrvSacFziUYXTNKY,332529.0,48.0,https://open.spotify.com/track/3SnXwQUrvSacFziUYXTNKY,,,,,,,,,,,,,
,Drake,,2025-09-20T20:00,"Tickets for Drake White, Reid Haughton | TicketWeb - Ventura Theater in Ventura, US",,,,https://www.ticketweb.com/event/drake-white-reid-haughton-ventura-theater-tickets/13824534,Ventura Theater,Ventura,41.62,41.62,41.62,1.0,23.7,🟢 Low,Intimate Venue,Special Event,"pop, hip-hop, rap, live performance",Drake headlines a special concert at the historic Ventura Th,Intimate
,Drake,,2025-09-24T20:00,"Tickets for Drake Bell | TicketWeb - The Token Lounge in WESTLAND, US",,,,https://www.ticketweb.com/event/drake-bell-the-token-lounge-tickets/13941764,The Token Lounge,WESTLAND,34.68,34.68,34.68,5.0,22.3,🟢 Low,Intimate Venue,Special Event,"pop, singer-songwriter, live-music",An intimate live concert performance by singer-songwriter Dr,Intimate
,Drake,,2025-11-01T20:00,"Tickets for Drake Milligan w/ Collin Nash | TicketWeb - FIVE in Jacksonville, US",,,,https://www.ticketweb.com/event/drake-milligan-w-collin-nash-five-tickets/14382993,FIVE,Jacksonville,34.48,34.48,34.48,43.0,9.7,🟢 Low,Intimate Venue,Special Event,"country, emerging artist, live music",Drake Milligan performs a live country music concert with sp,Intimate
,Drake,,2025-11-21T20:00,"Tickets for Drake Milligan | TicketWeb - Grizzly Rose in Denver, US",,,,https://www.ticketweb.com/event/drake-milligan-grizzly-rose-tickets/14297713,Grizzly Rose,Denver,26.72,26.72,26.72,63.0,4.0,🟢 Low,Intimate Venue,Special Event,"country, live music, emerging artist",Drake Milligan performs a live country music concert at the ,Intimate
,Drake,,2025-11-22T20:00,"Tickets for Drake Milligan | TicketWeb - Whiskey Rose in Colorado Springs, US",,,,https://www.ticketweb.com/event/drake-milligan-whiskey-rose-tickets/14297733,Whiskey Rose,Colorado Springs,24.15,24.15,24.15,64.0,4.0,🟢 Low,Intimate Venue,Special Event,"country, emerging artist, live music",An intimate live concert performance by country artist Drake,Intimate
,Drake,,2025-12-11T20:00,"Tickets for Drake White | TicketWeb - Soul Kitchen in Mobile, US",,,,https://www.ticketweb.com/event/drake-white-soul-kitchen-tickets/13865754,Soul Kitchen,Mobile,36.36,36.36,36.36,83.0,4.0,🟢 Low,Intimate Venue,Special Event,"sold-out, vip",Drake performs a special live concert at the intimate Soul K,Intimate
